insee,nom,wikipedia,surf_ha,cx,cy
52425,Rivière-les-Fosses,fr:Rivière-les-Fosses,1826,5.230151015227471,47.64888047361147
52445,Saint-Broingt-le-Bois,fr:Saint-Broingt-le-Bois,452,5.418613597030629,47.72927189525319
52446,Saint-Broingt-les-Fosses,fr:Saint-Broingt-les-Fosses,1250,5.268395041415287,47.71184488892876
52035,Baissey,fr:Baissey,1004,5.25183175137025,47.75374046672185
52344,Mouilleron,fr:Mouilleron (Haute-Marne),518,5.105033356425343,47.6906700761853
52189,Le Val-d'Esnoms,fr:Le Val-d'Esnoms,3292,5.211564012769771,47.69599679268917
52285,Leuchey,fr:Leuchey,552,5.214594554568606,47.728961144293365
52499,Vaillant,fr:Vaillant (Haute-Marne),750,5.155060773291047,47.71280070065474
52070,Brennes,fr:Brennes,991,5.284916664645072,47.79906369485158
52200,Flagey,fr:Flagey (Haute-Marne),837,5.245136207567601,47.78732647529409
52355,Noidant-le-Rocheux,fr:Noidant-le-Rocheux,1656,5.252098356955106,47.82168799490434
52318,Melay,fr:Melay (Haute-Marne),1401,5.818672334859697,47.89317133942325
52372,Outremécourt,fr:Outremécourt,911,5.689851869712244,48.22162445137991
52185,Enfonvelle,fr:Enfonvelle,1242,5.865776543506558,47.919660717761786
52519,Vesvres-sous-Chalancey,fr:Vesvres-sous-Chalancey,730,5.171606304449528,47.69479227220516
52092,Chalancey,fr:Chalancey,1369,5.141408497956459,47.6787895185522
52208,Fresnes-sur-Apance,fr:Fresnes-sur-Apance,1653,5.8312353343959344,47.93991022209099
52023,Auberive,fr:Auberive,7062,5.129250662490891,47.769742685692464
52384,Perrogney-les-Fontaines,fr:Perrogney-les-Fontaines,1488,5.2041508326531405,47.80510605472377
52027,Aujeurres,fr:Aujeurres,1304,5.1729958316860944,47.73937322746153
52094,Vals-des-Tilles,fr:Vals-des-Tilles,3721,5.073377793113789,47.68347808552818
52113,Chassigny,fr:Chassigny,1605,5.383361973304675,47.719312663823175
52240,Heuilley-le-Grand,fr:Heuilley-le-Grand,1222,5.395847472501166,47.75095121439715
52403,Praslay,fr:Praslay,1142,5.105127755093845,47.73234395854867
89385,Sennevoy-le-Bas,fr:Sennevoy-le-Bas,873,4.314434822498234,47.800991973248465
89131,Cruzy-le-Châtel,fr:Cruzy-le-Châtel,5953,4.217326821236976,47.867784621617304
55033,Baulny,fr:Baulny,390,5.023977041814641,49.26564464426566
55517,Seuil-d'Argonne,fr:Seuil-d'Argonne,2553,5.0557788524712794,48.97083950838153
89187,Gigny,fr:Gigny (Yonne),1086,4.305232609153344,47.82606585646948
52134,Cohons,fr:Cohons,1246,5.3420802072208895,47.78696181124433
52137,Colmier-le-Bas,fr:Colmier-le-Bas,600,4.936523814466324,47.77257056346896
52138,Colmier-le-Haut,fr:Colmier-le-Haut,1944,4.990390947101594,47.78333243473054
52393,Poinsenot,fr:Poinsenot,730,5.006412254792043,47.71613866170283
52526,Villars-Santenoge,fr:Villars-Santenoge,1994,4.992643406984286,47.74714938996935
71493,Saisy,fr:Saisy,1724,4.556298293493039,46.96148508647738
52395,Poinson-lès-Grancey,fr:Poinson-lès-Grancey,1178,4.9782785690836455,47.70683016151442
52298,Maâtz,fr:Maâtz,1077,5.436924160164984,47.70173077846317
52161,Daillecourt,fr:Daillecourt,745,5.510785635347792,48.07411969043757
52277,Lavilleneuve,fr:Lavilleneuve,515,5.517041891659269,48.03812442454617
52272,Lanty-sur-Aube,fr:Lanty-sur-Aube,2253,4.748839758677935,48.022665207403676
52074,Breuvannes-en-Bassigny,fr:Breuvannes-en-Bassigny,4864,5.602386944660194,48.09519755721024
52122,Chaumont-la-Ville,fr:Chaumont-la-Ville,1127,5.647993348997372,48.14489318646299
52424,Rivières-le-Bois,fr:Rivières-le-Bois,714,5.441664514310758,47.740184835106156
52101,Champigneulles-en-Bassigny,fr:Champigneulles-en-Bassigny,682,5.627135922428572,48.13087572985948
52388,Pierremont-sur-Amance,fr:Pierremont-sur-Amance,1647,5.660493316717423,47.80394191027055
52217,Germainvilliers,fr:Germainvilliers,667,5.6364203419567085,48.11615260051191
52197,Fayl-Billot,fr:Fayl-Billot,4310,5.605496945637392,47.78834323256653
71188,Épertully,fr:Épertully,338,4.6007020407521395,46.943203995425336
52320,Merrey,fr:Merrey,685,5.592124802330838,48.05427865384488
52470,Serqueux,fr:Serqueux (Haute-Marne),2577,5.756304857896295,47.99915177374942
52038,Bassoncourt,fr:Bassoncourt,660,5.564739821109144,48.074691154963745
52228,Grandchamp,fr:Grandchamp (Haute-Marne),488,5.439820844353379,47.720897162758135
52546,Voncourt,fr:Voncourt,351,5.673936560222507,47.71876688976879
52127,Choiseul,fr:Choiseul (Haute-Marne),865,5.567206238676742,48.05482452380896
52377,Parnoy-en-Bassigny,fr:Parnoy-en-Bassigny,4077,5.65984890725768,48.026222501470954
52406,Pressigny,fr:Pressigny (Haute-Marne),2248,5.669981755836339,47.74540010394659
52354,Noidant-Chatenoy,fr:Noidant-Chatenoy,529,5.377736110796024,47.792526210854945
52130,Cirfontaines-en-Azois,fr:Cirfontaines-en-Azois,1168,4.863073640890791,48.10510842193891
52223,Gilley,fr:Gilley (Haute-Marne),1064,5.631615800643608,47.69115942914551
52503,Valleroy,fr:Valleroy (Haute-Marne),341,5.66092403990147,47.69896656768894
52273,Larivière-Arnoncourt,fr:Larivière-Arnoncourt,2041,5.717629525831644,48.03207280952055
89323,Roffey,fr:Roffey,862,3.9140147153216405,47.91289453461709
71557,Varenne-Saint-Germain,fr:Varenne-Saint-Germain,1572,4.027250057211151,46.43554311338795
71491,Saint-Yan,fr:Saint-Yan,2632,4.063799476441115,46.404720855751584
51288,Heiltz-le-Hutier,fr:Heiltz-le-Hutier,1089,4.773120400546748,48.6895135818676
71008,Anglure-sous-Dun,fr:Anglure-sous-Dun,709,4.374261344394335,46.235065877670095
71254,Lays-sur-le-Doubs,fr:Lays-sur-le-Doubs,1046,5.243328047719326,46.920701347141474
71357,Pourlans,fr:Pourlans,1624,5.2388520013474436,46.964276992552634
57203,Évrange,fr:Évrange,224,6.196829665015674,49.50116120998928
10139,Épothémont,fr:Épothémont,1037,4.659376424023509,48.41623068583919
10364,Saint-Usage,fr:Saint-Usage (Aube),1650,4.624864985548699,48.10606065809744
10141,Essoyes,fr:Essoyes,3614,4.531395040719553,48.04885679999657
10254,Montpothier,fr:Montpothier,776,3.518811226279591,48.57285101090196
10404,Verpillières-sur-Ource,fr:Verpillières-sur-Ource,1811,4.5923755324672975,48.04297753386895
10155,Fontette,fr:Fontette,1950,4.615681497728233,48.07646950606897
10426,Ville-sous-la-Ferté,fr:Ville-sous-la-Ferté,1973,4.778242325883128,48.13111843515883
10182,Juvancourt,fr:Juvancourt,840,4.810528875939384,48.11619546195529
10076,Champignol-lez-Mondeville,fr:Champignol-lez-Mondeville,4419,4.680639345377568,48.127743998002586
10393,Vallentigny,fr:Vallentigny,1570,4.637809394989392,48.44419205193557
70065,Besnans,fr:Besnans,294,6.25133056365901,47.452008595822704
10355,Saint-Nicolas-la-Chapelle,fr:Saint-Nicolas-la-Chapelle (Aube),1149,3.4776987528724037,48.523785793828154
10367,La Saulsotte,fr:La Saulsotte,1910,3.504619488333965,48.54970850846128
55509,Thonne-le-Thil,fr:Thonne-le-Thil,1139,5.342611647475143,49.57248156490234
10171,Hampigny,fr:Hampigny,950,4.601814818150666,48.45947254640337
10231,Le Mériot,fr:Le Mériot,1269,3.4416954889033935,48.511714784884134
10192,Lentilles,fr:Lentilles (Aube),1729,4.632895152729862,48.486495177776575
55508,Thonne-la-Long,fr:Thonne-la-Long,950,5.425465141093748,49.56506959808481
10169,Gumery,fr:Gumery,1093,3.424465592001408,48.44189265539518
10038,Bercenay-le-Hayer,fr:Bercenay-le-Hayer,1473,3.5971044008685684,48.33400293610604
10058,Bragelogne-Beauvoir,fr:Bragelogne-Beauvoir,2350,4.248264838814882,47.974316463805266
10301,Pouy-sur-Vannes,fr:Pouy-sur-Vannes,1579,3.6032171063129854,48.29525126641809
10420,Villenauxe-la-Grande,fr:Villenauxe-la-Grande,1831,3.544896160567814,48.59464492790554
10079,Channes,fr:Channes,1438,4.2671748627924595,47.93907907238891
55174,Épinonville,fr:Épinonville,1405,5.082766748899687,49.27012312751988
55359,Morley,fr:Morley (Meuse),2481,5.221056060887827,48.57226521666723
55295,Lisle-en-Barrois,fr:Lisle-en-Barrois,2888,5.084077261743876,48.91790697693324
55038,Beaulieu-en-Argonne,fr:Beaulieu-en-Argonne,2973,5.032093874951675,49.04563041538263
89365,Saint-Privé,fr:Saint-Privé (Yonne),4160,3.023982016612548,47.70931698894393
55527,Varennes-en-Argonne,fr:Varennes-en-Argonne,1189,5.013092381402479,49.22322197252507
55110,Chauvency-Saint-Hubert,fr:Chauvency-Saint-Hubert,1074,5.296353726968536,49.54109384696137
55169,Écouviez,fr:Écouviez,432,5.45463992181832,49.53285662751019
55065,Boureuilles,fr:Boureuilles,2152,5.034154925619583,49.20357366921394
55546,Verneuil-Grand,fr:Verneuil-Grand,624,5.426108004185766,49.53024597985431
55494,Sommelonne,fr:Sommelonne,1023,5.036229335618943,48.67471414301076
55544,Velosnes,fr:Velosnes,438,5.456947686581182,49.5020299799992
55132,Cousances-les-Forges,fr:Cousances-les-Forges,1819,5.0829586519566865,48.61744164268151
55010,Ancerville,fr:Ancerville (Meuse),2168,5.0263553323491665,48.639104296604565
55075,Brauvilliers,fr:Brauvilliers,921,5.149304108136745,48.57534313933795
55115,Cierges-sous-Montfaucon,fr:Cierges-sous-Montfaucon,915,5.093450085794135,49.298340813332075
55266,Lachalade,fr:Lachalade,1907,4.996278373814533,49.17554774829095
55077,Breux,fr:Breux (Meuse),1303,5.3949049611038715,49.593022523715746
02193,Cierges,fr:Cierges,818,3.6043351249480735,49.165701516171396
55202,Futeau,fr:Futeau,175,5.00016238722279,49.08667896122027
55116,Le Claon,fr:Le Claon,734,4.989397695046245,49.14569833689019
02454,La Malmaison,fr:La Malmaison,2580,3.9963014563254404,49.51511745731015
55379,Le Neufour,fr:Le Neufour,92,4.983990231303245,49.129685391741305
02655,Ronchères,fr:Ronchères (Aisne),607,3.6034431826126383,49.142725354816356
55253,Les Islettes,fr:Les Islettes,553,5.0085618644559995,49.11326469661854
02645,Reuilly-Sauvigny,fr:Reuilly-Sauvigny,673,3.559750196031834,49.05124804041887
89220,Lavau,fr:Lavau (Yonne),5545,2.9965376248123308,47.594168881705286
02595,Passy-sur-Marne,fr:Passy-sur-Marne,375,3.573737362828706,49.066011686834564
54011,Allondrelle-la-Malmaison,fr:Allondrelle-la-Malmaison,1358,5.568098998106606,49.51209357354901
02748,Trélou-sur-Marne,fr:Trélou-sur-Marne,2046,3.602394163957236,49.093393138612555
02553,Nizy-le-Comte,fr:Nizy-le-Comte,3160,4.0378939185427365,49.58235098559024
02590,Pargny-la-Dhuys,fr:Pargny-la-Dhuys,1306,3.563969550668444,48.95852347453311
02627,Proviseux-et-Plesnoy,fr:Proviseux-et-Plesnoy,1129,4.013598058598758,49.486394184160034
89165,Flacy,fr:Flacy,1258,3.5824578023054,48.211435592465996
89359,Saint-Maurice-aux-Riches-Hommes,fr:Saint-Maurice-aux-Riches-Hommes,3319,3.4991758073660266,48.32961828019559
89144,Domats,fr:Domats,2399,3.059646433966995,48.115138673916285
08172,Fligny,fr:Fligny,687,4.266336066246966,49.88343861931855
71108,Chasselas,fr:Chasselas (Saône-et-Loire),263,4.718358312336205,46.278011153086496
10087,Chaserey,fr:Chaserey,693,4.073747770323454,47.95417864511559
89115,Compigny,fr:Compigny,780,3.271492077379593,48.36475368555276
52083,Champsevraine,fr:Champsevraine,4094,5.522704814703729,47.75462401676417
89124,Courlon-sur-Yonne,fr:Courlon-sur-Yonne,1677,3.174710904495488,48.344158105577094
89262,Molosmes,fr:Molosmes,2465,4.02770116488392,47.88972875607537
70181,Courcuire,fr:Courcuire,708,5.827089765919564,47.34615394849895
03241,Saint-Léopardin-d'Augy,fr:Saint-Léopardin-d'Augy,3985,3.1057131836391365,46.69873769729891
03309,Le Veurdre,fr:Le Veurdre,2142,3.0525524436059905,46.73437426606809
03064,Château-sur-Allier,fr:Château-sur-Allier,2787,2.9757313724481347,46.78157256847021
71258,Leynes,fr:Leynes,485,4.727270653891335,46.26550404766891
71362,Pruzilly,fr:Pruzilly,434,4.694859719164472,46.260701169813046
71385,Saint-Amour-Bellevue,fr:Saint-Amour-Bellevue,519,4.7412852030243196,46.240736852878214
71526,Solutré-Pouilly,fr:Solutré-Pouilly,621,4.724013928614076,46.2945573962399
71567,Vergisson,fr:Vergisson,578,4.710723021870748,46.31170554167606
89321,Ravières,fr:Ravières,2199,4.239783460208625,47.74234434397157
03035,Le Bouchaud,fr:Le Bouchaud (Allier),2284,3.9218377249214043,46.31528285114544
71383,Saint-Albain,fr:Saint-Albain,568,4.8715934422588445,46.42326939399486
03154,Luneau,fr:Luneau,2723,3.955836653506294,46.36799731942772
71494,La Salle,fr:La Salle (Saône-et-Loire),572,4.870250579156989,46.40889086357249
03014,Avrilly,fr:Avrilly (Allier),1154,3.9699979883131022,46.335243476001665
52332,Val-de-Meuse,fr:Val-de-Meuse,7735,5.536099390843532,48.011270731570654
52257,Laferté-sur-Amance,fr:Laferté-sur-Amance,798,5.697588467192277,47.83585652384821
10290,Planty,fr:Planty,1082,3.6508875183616176,48.26701211558563
03057,La Chapelle-aux-Chasses,fr:La Chapelle-aux-Chasses,2603,3.526577469116662,46.66137057133908
03245,Saint-Martin-des-Lais,fr:Saint-Martin-des-Lais,1833,3.6537081109762486,46.67133259600226
52195,Farincourt,fr:Farincourt,506,5.682322978753833,47.69733851585372
03120,Garnat-sur-Engièvre,fr:Garnat-sur-Engièvre,1868,3.66447862111669,46.633421401903746
02104,Bouffignereux,fr:Bouffignereux,440,3.8458913274447055,49.37894136841051
89391,Sergines,fr:Sergines,1896,3.2501841490831347,48.34062035233261
89098,Cheney,fr:Cheney,595,3.965763952869584,47.913039823390385
03019,Beaulon,fr:Beaulon,6380,3.6612265234661674,46.58462018478317
03119,Gannay-sur-Loire,fr:Gannay-sur-Loire,3189,3.6109444616758877,46.7155099005322
02482,Meurival,fr:Meurival,292,3.7594080840661426,49.35894556735493
89038,Bernouil,fr:Bernouil,460,3.893666338293959,47.90007612680391
89072,Champcevrais,fr:Champcevrais,3304,2.982352089433362,47.75667324139155
89046,Bléneau,fr:Bléneau,3945,2.943136785080775,47.704578973758395
71576,Le Villars,fr:Le Villars,563,4.92160682628608,46.530753329404746
71195,Farges-lès-Mâcon,fr:Farges-lès-Mâcon,579,4.911336551845302,46.51081915981732
71109,Chassey-le-Camp,fr:Chassey-le-Camp,863,4.701509865666437,46.886046649029105
71369,Remigny,fr:Remigny (Saône-et-Loire),245,4.7251076108168375,46.90721449520606
71389,Saint-Aubin-sur-Loire,fr:Saint-Aubin-sur-Loire,1104,3.76183966077479,46.5673177450611
89298,Piffonds,fr:Piffonds,2467,3.137247254066373,48.059940003981836
51133,Le Châtelier,fr:Le Châtelier,1067,4.914436191921483,48.932842662477896
02656,Roucy,fr:Roucy,706,3.822511686295203,49.37170330846541
51632,Villers-en-Argonne,fr:Villers-en-Argonne,964,4.9405379183985465,49.01903516244258
51658,Vroil,fr:Vroil,1033,4.909525433222269,48.84967008036094
51057,Bettancourt-la-Longue,fr:Bettancourt-la-Longue,611,4.885882072177074,48.82964696382233
51395,Nesle-la-Reposte,fr:Nesle-la-Reposte,1058,3.5578171510349814,48.634875115836955
51130,Charmont,fr:Charmont (Marne),2285,4.865386310047968,48.866864183829286
51442,Possesse,fr:Possesse,3616,4.8890244862431596,48.90283108956681
51006,Alliancelles,fr:Alliancelles,697,4.873600232661511,48.80551416659358
51071,Bouchy-Saint-Genest,fr:Bouchy-Saint-Genest,1966,3.501720400654158,48.66089332387837
51185,Courgivaux,fr:Courgivaux,1072,3.486858474390481,48.70995773657545
51625,Villeneuve-la-Lionne,fr:Villeneuve-la-Lionne,1531,3.4356219179407796,48.76876051906385
51402,Neuvy,fr:Neuvy (Marne),1708,3.514866181211919,48.7458317058768
51618,Le Vézier,fr:Le Vézier,1239,3.457905649613409,48.79980883047935
51359,Mécringes,fr:Mécringes,1083,3.5296781965697255,48.852370246506716
10431,Villiers-le-Bois,fr:Villiers-le-Bois,515,4.194811127103251,47.9537979942126
89449,Villeblevin,fr:Villeblevin,742,3.0850668401788566,48.329143722413654
51604,Ventelay,fr:Ventelay,1480,3.799235008489022,49.34218624806705
10227,Marolles-sous-Lignières,fr:Marolles-sous-Lignières,1513,3.9182477217614893,47.95606326568483
51466,Romigny,fr:Romigny,1134,3.7681029033580704,49.17264820876344
71481,Saint-Symphorien-d'Ancelles,fr:Saint-Symphorien-d'Ancelles,640,4.7722129287756925,46.19537347749364
71190,Épinac,fr:Épinac,2595,4.523702326279689,46.9949231530298
51464,Romain,fr:Romain (Marne),850,3.7576322752893923,49.330323023875714
51417,Orconte,fr:Orconte,1374,4.737801056162992,48.668645398002866
71372,Romanèche-Thorins,fr:Romanèche-Thorins,981,4.7409069554449745,46.18998277306366
71122,Cheilly-lès-Maranges,fr:Cheilly-lès-Maranges,700,4.671580382956834,46.8957681314859
51135,Châtillon-sur-Broué,fr:Châtillon-sur-Broué,681,4.700851774945499,48.54725317316106
51521,Saint-Vrain,fr:Saint-Vrain (Marne),1222,4.806721990529192,48.693551426113245
51531,Sermaize-les-Bains,fr:Sermaize-les-Bains,1762,4.906885723839541,48.776291662906814
51144,Cheminon,fr:Cheminon,2742,4.901143888541854,48.739120305015774
10042,Bérulle,fr:Bérulle,1657,3.672420811864601,48.17502137619842
51025,Auménancourt,fr:Auménancourt,1284,4.058306017555533,49.38798309791543
08420,Signy-le-Petit,fr:Signy-le-Petit,3879,4.32072569488491,49.94351963666184
51654,Vouillers,fr:Vouillers,828,4.84412476713727,48.686082437624336
51316,Larzicourt,fr:Larzicourt,1739,4.728612003730391,48.63993022013209
80307,Feuillères,fr:Feuillères,594,2.8514732378581513,49.94230544433131
51286,Hauteville,fr:Hauteville (Marne),1080,4.768115619471049,48.639413001603835
52267,Laneuville-au-Pont,fr:Laneuville-au-Pont,400,4.863110994472061,48.62178223380502
52235,Hallignicourt,fr:Hallignicourt,1199,4.867820605258184,48.64712094632604
51315,Landricourt,fr:Landricourt (Marne),592,4.806831862461728,48.6134860997037
51277,Sainte-Marie-du-Lac-Nuisement,fr:Sainte-Marie-du-Lac-Nuisement,1764,4.749521872604194,48.59226204156055
89073,Champignelles,fr:Champignelles,5371,3.0638324369629792,47.787298014845796
51269,Giffaumont-Champaubert,fr:Giffaumont-Champaubert,2819,4.755561632351707,48.554972293521246
51583,Trois-Fontaines-l'Abbaye,fr:Trois-Fontaines-l'Abbaye,4416,4.967595348078987,48.71558655697416
10026,Bailly-le-Franc,fr:Bailly-le-Franc,607,4.66120828037552,48.52335836618807
51419,Outines,fr:Outines,1539,4.667743576240145,48.558663366698426
51037,Baslieux-lès-Fismes,fr:Baslieux-lès-Fismes,568,3.7135092999865256,49.322849884555765
51088,Brimont,fr:Brimont,1265,4.037794846216203,49.33715478957498
51051,Berméricourt,fr:Berméricourt,807,3.9866242430786873,49.366136701648706
51480,Sainte-Gemme,fr:Sainte-Gemme (Marne),722,3.673783038651493,49.14317007101869
51014,Arcis-le-Ponsart,fr:Arcis-le-Ponsart,1550,3.692933326995291,49.22567504403189
71207,Fretterans,fr:Fretterans,1034,5.286196520480774,46.92294842401789
51425,Passy-Grigny,fr:Passy-Grigny,1202,3.684993174374829,49.12704002271766
71186,Écuelles,fr:Écuelles (Saône-et-Loire),1002,5.064924206437979,46.95304570616295
71341,Palleau,fr:Palleau,1083,5.032058744020244,46.966550366727596
71104,Charnay-lès-Chalon,fr:Charnay-lès-Chalon,925,5.095297626758492,46.93327735767713
57502,Neunkirchen-lès-Bouzonville,fr:Neunkirchen-lès-Bouzonville,378,6.559427589825785,49.35001739833174
57720,Villing,fr:Villing,488,6.633116431542122,49.284792227578635
25563,Thurey-le-Mont,fr:Thurey-le-Mont,482,6.133679880723348,47.376282952347495
89460,Villeneuve-la-Guyard,fr:Villeneuve-la-Guyard,1685,3.0555424747868702,48.34335547189422
57529,Ottange,fr:Ottange,1550,6.01334623442093,49.43462943170608
71549,La Truchère,fr:La Truchère,515,4.958351166034481,46.51723687402113
71366,Ratenelle,fr:Ratenelle,805,5.003369602517672,46.525044832600145
54322,Longuyon,fr:Longuyon,2981,5.592501222085993,49.443312989234194
57565,Rédange,fr:Rédange,553,5.915214022031911,49.49179288903163
51382,Mont-sur-Courville,fr:Mont-sur-Courville,599,3.675862747901075,49.25687308966677
57603,Russange,fr:Russange,343,5.9486398125895095,49.4850574688758
70168,Conflans-sur-Lanterne,fr:Conflans-sur-Lanterne,1317,6.211067019166427,47.81224412105772
51484,Saint-Gilles,fr:Saint-Gilles (Marne),644,3.6716785233280844,49.27902269885265
57740,Waldwisse,fr:Waldwisse,1179,6.525182510021593,49.413572826863614
57459,Merschweiller,fr:Merschweiller,577,6.416533258552414,49.46269514185511
57038,Audun-le-Tiche,fr:Audun-le-Tiche,1548,5.958257036976214,49.45813638451649
52170,Dommarien,fr:Dommarien,1793,5.351842586396535,47.69027977782607
52249,Isômes,fr:Isômes,1069,5.304131241766496,47.63779665541786
52360,Occey,fr:Occey,1689,5.27135342227555,47.60615677007969
52292,Longeau-Percey,fr:Longeau-Percey,753,5.318712681099891,47.75587877386393
52062,Bourg,fr:Bourg (Haute-Marne),727,5.3136072392345595,47.79597464125329
89285,Pailly,fr:Pailly (Yonne),1485,3.3333669282308644,48.34129640799365
89181,Fournaudin,fr:Fournaudin,930,3.646109843655032,48.148765391613466
03086,Coulanges,fr:Coulanges (Allier),2448,3.862906042106084,46.47091119669335
57026,Apach,fr:Apach,335,6.384768283008428,49.45894226664444
68380,Wolschwiller,fr:Wolschwiller,1028,7.408605700384026,47.45661610188608
25315,L'Isle-sur-le-Doubs,fr:L'Isle-sur-le-Doubs,1078,6.587555674921276,47.443194752605784
71423,Saint-Gervais-en-Vallière,fr:Saint-Gervais-en-Vallière,1646,4.961616190442396,46.9462026023717
71205,Frangy-en-Bresse,fr:Frangy-en-Bresse,2386,5.331475016132362,46.71932297264036
71534,Le Tartre,fr:Le Tartre,382,5.3542337534650795,46.742813022122476
10233,Méry-sur-Seine,fr:Méry-sur-Seine,1245,3.902338894401812,48.513086256482325
71457,Saint-Martin-en-Gâtinois,fr:Saint-Martin-en-Gâtinois,737,5.007947374931796,46.9445923903502
71013,Authumes,fr:Authumes,1289,5.307680565550328,46.8896752811752
71541,Torpes,fr:Torpes (Saône-et-Loire),1592,5.333085906272087,46.8412177219749
71029,Bellevesvre,fr:Bellevesvre,716,5.363859989986334,46.85115122204935
71326,Mouthier-en-Bresse,fr:Mouthier-en-Bresse,3031,5.384498556733556,46.87288843069139
71314,Montjay,fr:Montjay (Saône-et-Loire),1102,5.302116947450961,46.806846847669576
71352,Le Planois,fr:Le Planois,515,5.324465419036546,46.78995682620797
71044,Bosjean,fr:Bosjean,1864,5.3487095649649925,46.77134502308637
71073,Chagny,fr:Chagny (Saône-et-Loire),1890,4.758201581778966,46.90159784796006
57439,Manderen,fr:Manderen,899,6.444985410566197,49.45406975995854
57475,Mondorff,fr:Mondorff,383,6.253710581941635,49.50339422950695
57076,Beyren-lès-Sierck,fr:Beyren-lès-Sierck,926,6.296079606322909,49.468344645954566
89349,Saint-Léger-Vauban,fr:Saint-Léger-Vauban,3393,4.051440152148469,47.376737516130234
03207,Pierrefitte-sur-Loire,fr:Pierrefitte-sur-Loire,2549,3.813531100833261,46.49932014801726
57152,Contz-les-Bains,fr:Contz-les-Bains,319,6.351110518369338,49.45699275849353
10234,Mesgrigny,fr:Mesgrigny,729,3.8625898827764895,48.48064070934199
58235,Saint-Brisson,fr:Saint-Brisson,2983,4.094336572167234,47.26978582837433
10259,La Motte-Tilly,fr:La Motte-Tilly,1161,3.4398741033695734,48.47476406812815
89209,Jouy,fr:Jouy (Yonne),1764,2.9701724084020786,48.17158809289129
89100,Chéroy,fr:Chéroy,1051,3.015856164360725,48.20253063628563
89428,Vallery,fr:Vallery,1244,3.0400831798111563,48.23461041452119
57650,Sierck-les-Bains,fr:Sierck-les-Bains,474,6.357096110986897,49.43334943725745
71380,Saillenard,fr:Saillenard,1789,5.368815531747285,46.6963738158979
10261,Mussy-sur-Seine,fr:Mussy-sur-Seine,2797,4.517878471735781,47.98978888469243
52099,Chamouilley,fr:Chamouilley,782,5.052966116831696,48.602845389782864
10106,Courceroy,fr:Courceroy,664,3.4105906195846574,48.465824516280435
57371,Haute-Kontz,fr:Haute-Kontz,642,6.315447996314538,49.45383227972433
58294,Toury-sur-Jour,fr:Toury-sur-Jour,2468,3.2525956045719444,46.73084129534618
89065,Cérilly,fr:Cérilly (Yonne),734,3.6241300975656494,48.17960505964952
57557,Puttelange-lès-Thionville,fr:Puttelange-lès-Thionville,1066,6.259320510151067,49.48607431559044
51250,Fismes,fr:Fismes,1669,3.6830968250535703,49.30870099694453
51478,Saint-Eulien,fr:Saint-Eulien,807,4.885079738302342,48.6882910042992
51424,Passavant-en-Argonne,fr:Passavant-en-Argonne,745,5.004163205550548,49.02423089627989
08425,Sommerance,fr:Sommerance,518,4.991935195741179,49.32773627903549
55343,Montblainville,fr:Montblainville,1214,4.9986455789743545,49.24555436879548
51621,Vienne-le-Château,fr:Vienne-le-Château,5118,4.912853419979179,49.184867577850376
51253,Florent-en-Argonne,fr:Florent-en-Argonne,1233,4.949230021946787,49.1398311384333
51138,Châtrices,fr:Châtrices,1957,4.968356071646893,49.038891229420265
08214,Hargnies,fr:Hargnies (Ardennes),4253,4.7906087881373125,50.01331251881763
51047,Belval-en-Argonne,fr:Belval-en-Argonne,1224,4.978915635264768,48.94446672597964
55296,L'Isle-en-Rigault,fr:Lisle-en-Rigault,1054,5.035449783462156,48.71458301934996
51222,Éclaires,fr:Éclaires,1096,5.006775168965497,49.00210105343721
51132,Les Charmontois,fr:Les Charmontois,1468,5.014004187031866,48.963615764097796
55049,Beurey-sur-Saulx,fr:Beurey-sur-Saulx,1167,5.029594088174729,48.75793739763857
55435,Robert-Espagne,fr:Robert-Espagne,738,5.023934989508066,48.735022055560776
55031,Baudonvilliers,fr:Baudonvilliers,309,5.007605564923785,48.68910888786782
77304,Montenils,fr:Montenils,531,3.4782075882195223,48.83737242300205
55477,Savonnières-en-Perthois,fr:Savonnières-en-Perthois,1011,5.129596865881487,48.605285413659566
90058,Lachapelle-sous-Rougemont,fr:Lachapelle-sous-Rougemont,498,7.0180696030258165,47.71343970394693
71255,Lesme,fr:Lesme,517,3.7217160786312404,46.64825956240594
71348,Perrigny-sur-Loire,fr:Perrigny-sur-Loire,1548,3.8481336248847486,46.540493839643105
51522,Sapignicourt,fr:Sapignicourt,483,4.81024825102191,48.64707477970539
51008,Ambrières,fr:Ambrières (Marne),1004,4.8341415916596935,48.628697813212554
08161,Exermont,fr:Exermont,1826,5.021124295281631,49.29253821180223
55438,Romagne-sous-Montfaucon,fr:Romagne-sous-Montfaucon,1563,5.072545041161394,49.32683788539961
55208,Gesnes-en-Argonne,fr:Gesnes-en-Argonne,703,5.056456600716849,49.305114224618464
52386,Perthes,fr:Perthes (Haute-Marne),1307,4.812017453205996,48.66684119544309
52258,Laferté-sur-Aube,fr:Laferté-sur-Aube,3267,4.7744559638558774,48.09345331334603
10119,Cunfin,fr:Cunfin,3333,4.668965803766058,48.04662321925495
52525,Villars-en-Azois,fr:Villars-en-Azois,1967,4.72113671174385,48.06451316706148
08396,Saint-Quentin-le-Petit,fr:Saint-Quentin-le-Petit,897,4.079337131032048,49.58570940404997
10383,Trancault,fr:Trancault,2688,3.538647280933735,48.3664650201149
